"cat46",0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,96,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,3,133,2,0,0,0,0,40,1,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12,4,36,1,28,177,0,64,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,135,0,0,2,0,0,0,0,0,0,0,0,0,0,256,5,0,4,0,0,2,0,0,22,3,910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,147,0,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,15,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,10,155,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"pa10t1",1,7,3,2,2,33,393,3,106,1,22,0,2,16,14,20,202,6,1,0,1142,4,7,316,11,0,1,0,11,678,0,1,18,2,36,120,50,0,0,1,0,25,1,115,4,25,35,4,1325,1396,23379,592,141,0,19,13,279,122,0,45,4473,0,1,0,0,1,3,11,6,13,2,75,2,42,330,59,93,0,0,5,2,3,0,0,209,30,0,0,0,0,0,0,1,1,0,9,4,26,12,39,87,58,2216,7,324,758,1447,3749,477,725,1305,22,176,118,979,172,0,2,174,0,39,2,0,4,0,1,121,0,2,0,19,7,0,0,485,103,0,2,1934,0,2,0,239,3,6,9,29,420,10,835,1,2315,1,4415,0,90,0,2,10780,240,206,516,33,6,217,0,16,251,8,2750,3,18,79,524,1,9,0,2,3,0,0,58,43,147,0,0,0,0,1,0,21,5,0,0,0,0,1,0,0,0,0,0,533,20,1,8,290,14950,6,217,36,0,6,0,0,2,2,0,0,0,5,0,0,0,0,1,0,1862,19,1,0,29,6,1,4,4,0,0,96,469,2,20,62,0,847,0,15,68,0,0,1,11,1,0,0,0,0,0,1,3,3,36,255,4,67,12,1108,7,0,0,0,4,1102,0,20,0,115,272,2454,0,1,1,2,9,16,610,18,572,0,31,0,0,3,0,0,0,0,2,0,0,431,1492,19405,2883,1,6,15,66,0,1,0,10,14,1,118,43,2,185,331,0,0,3,0,9,6,5,4,0,3,6,16,2099,3,3,1,4249,1710,6480,3,0,0,0,24,0,20,0,12,8,0,2,0,65,638,0,0,192,0,0,4,2,1,18,133,0,1,1,1,583,52,9,1812,0,14,0,618,81,1,4,0,0,2,0,0,1,3,0,0,27,1,5,29,2,20,11,0,0,0,559,7,0,0
"pa10t12",0,0,0,0,0,4,21,0,84,0,4,0,0,0,0,0,7,0,0,0,125,6,3,102,0,0,0,0,2,80,2,0,0,0,2,2,0,0,0,0,0,5,0,3,0,0,3,0,92,104,2622,29,57,1,0,0,1,5,0,0,327,1,0,0,0,0,0,0,0,0,0,1,0,3,24,20,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,0,6,1,0,0,35,144,10,19,52,21,139,17,355,403,4,36,0,114,16,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,17,0,0,20,0,0,0,445,0,0,0,18,0,0,0,1,19,0,1,0,650,0,331,1,7,0,0,784,8,0,29,0,1,19,0,1,22,2,501,0,2,0,145,0,1,0,0,0,0,0,31,5,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,25,1613,0,13,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,1,133,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,137,0,0,0,287,4,0,0,0,0,82,0,0,0,3,1,621,0,0,0,0,0,2,0,0,159,0,0,0,0,0,0,0,0,6,0,0,0,10,1,1277,288,0,0,0,0,0,0,0,13,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,327,0,0,0,370,298,1581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,0,0,0,8,0,0,0,0,0,0,0,0,0,1,260,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,35,0,0,0
"pa10t18",0,1,0,0,0,54,85,0,11,0,11,0,0,0,0,0,0,0,0,0,82,2,0,0,0,0,0,0,0,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,36,195,3872,21,0,0,1,1,0,5,0,0,148,0,3,0,0,0,0,0,0,0,0,5,2,11,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,25,0,5,12,34,707,5,40,0,4,0,0,20,0,0,4,250,0,26,0,0,9,0,0,28,0,0,0,0,0,0,0,7,12,0,0,115,0,1,0,43,0,1,0,5,35,0,52,0,103,0,360,0,7,0,0,7,0,213,90,4,1,17,0,0,2,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,4,1541,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,31,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,16,0,0,1,0,3,127,0,0,0,35,0,0,0,0,0,0,0,0,14,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,3,3,0,1,0,0,2,0,14,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,1,44,5,0,0,79,951,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,265,5,24,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,3,0,2,0,0,0,0,65,0,0,0
"pa10t19",72,1,3,0,0,0,36,2,182,0,9,0,0,4,1,73,268,0,0,0,200,0,2,74,0,0,0,1,4,384,0,2,17,1,10,27,0,0,0,0,0,0,0,0,0,4,8,0,416,640,13008,138,4,0,0,20,35,47,0,0,777,0,0,0,0,0,0,0,0,0,0,10,0,17,44,37,49,0,0,1,0,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,20,413,3,114,58,3058,1864,146,67,154,2,10,365,164,19,0,4,214,0,1,0,0,0,0,0,20,0,0,0,0,6,1,0,108,0,0,0,316,0,0,0,74,0,11,0,11,159,1,55,0,422,0,2076,6,33,0,1,2266,51,54,185,1,0,81,0,9,76,10,1229,0,7,3,436,0,0,1,0,0,1,0,44,30,1,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,59,0,0,19,99,3933,0,34,9,0,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,1,3,0,0,0,0,0,0,175,0,36,30,19,5,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,45,0,10,0,382,0,0,0,0,2,400,0,13,0,42,51,1422,0,0,0,0,0,0,17,1,235,0,9,0,0,0,0,0,0,10,0,1,0,29,1278,912,519,0,0,1,67,0,0,0,10,1,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,8,434,1,0,0,1201,928,3415,1,0,0,0,0,0,0,0,1,6,0,1,0,17,0,0,0,140,0,0,0,0,0,4,0,0,0,0,0,13,0,2,330,0,8,0,49,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,6,2,1,0,0,0,146,0,0,0
"pa2t2",0,0,0,0,0,0,25,0,20,0,1,0,0,0,0,15,0,1,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,35,2887,9,2,0,0,0,0,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,15,0,3,6,5,469,14,7,0,1,22,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,1,1,0,0,118,0,0,0,0,0,2,0,0,16,0,20,0,1,0,1047,0,0,0,0,16,0,0,12,0,0,0,0,0,0,1,34,0,7,0,61,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1006,0,7,1,0,2,0,0,20,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3,27,0,1,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,22,0,0,0,0,0,17,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,59,179,5,0,0,0,0,0,0,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,75,13,142,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,7,532,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
"pa2t41",0,0,0,0,0,8,81,0,0,0,0,0,0,0,0,0,16,0,0,0,67,0,1,24,0,0,0,0,0,230,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,36,105,4976,25,12,0,0,0,0,29,0,0,40,0,0,0,0,0,0,0,0,0,0,6,0,14,9,9,185,0,3,2,0,0,0,0,0,26,0,0,0,0,0,8,0,2,0,9,0,6,0,1,0,7,14,0,16,72,22,494,46,18,114,1,6,0,37,4,0,0,1,0,2,1,0,0,0,1,69,0,0,0,0,0,0,0,34,0,0,0,87,0,0,0,36,0,31,0,0,46,2,4,1,37,0,594,0,1,0,0,24,56,0,16,1,2,14,0,5,34,5,1236,0,3,0,219,0,0,0,0,1,0,0,63,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,0,0,126,1,385,0,3,6,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,3,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,1,0,52,0,0,0,0,1,103,0,2,3,0,2,442,7,0,0,0,0,1,0,0,450,0,1,0,0,0,0,0,0,0,0,0,0,6,49,826,17,0,0,2,4,0,0,0,0,1,0,15,0,0,0,65,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,0,138,5,517,0,0,0,0,0,0,0,0,0,3,0,12,1,0,0,0,0,141,0,0,0,1,0,0,0,0,0,0,0,0,2,2,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,0,0,0
"pa2t42",0,0,0,0,0,0,1,8,10,0,0,0,0,0,0,0,9,0,0,0,45,0,8,3,0,0,0,0,0,1,0,4,0,9,0,6,0,0,0,3,0,2,0,0,0,0,1,0,119,126,1508,30,7,0,0,13,105,2,0,0,631,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,23,129,5,9,66,7,157,3,167,430,0,1,1,136,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,503,0,0,0,6,0,5,0,4,4,0,0,0,1665,0,47,0,2,0,0,790,0,0,54,0,0,9,0,0,1,0,63,0,0,0,2,0,2,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,91,3393,0,9,11,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,35,0,0,0,0,0,58,0,0,0,17,18,29,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,132,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,231,0,0,0,367,452,1217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,465,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,1
"pa2t43",0,8,0,2,0,19,167,1,43,0,6,3,0,0,4,33,208,4,0,1,263,0,1,24,6,1,1,0,2,12,0,7,0,1,16,9,0,1,1,0,0,4,0,1,0,3,10,1,368,303,7080,137,49,1,4,5,178,51,0,0,1591,0,0,0,1,0,0,0,0,3,8,34,5,18,82,34,9,0,0,3,0,18,1,1,0,0,0,0,18,0,0,0,0,2,0,1,0,30,9,4,0,39,454,0,39,105,30,2442,99,374,184,12,28,3,145,21,0,0,7,0,9,0,0,0,0,1,127,1,0,0,0,6,0,0,227,114,0,0,1259,2,0,0,80,2,8,4,7,133,12,2083,0,1100,0,1813,0,3,0,0,2179,7,7,212,7,19,61,0,9,14,1,516,0,15,0,54,0,1,0,0,1,0,1,19,66,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,5,2,0,0,299,98,0,4,88,14540,4,201,65,0,1,0,2,0,0,0,3,0,2,0,0,2,0,0,0,64,11,1,2,11,1,0,0,2,0,0,0,27,2,144,22,0,0,0,5,0,0,0,0,0,0,1,0,0,0,2,0,0,1,9,132,0,0,0,310,0,0,0,0,4,167,1,1,1,9,27,130,8,0,0,0,2,2,2,6,110,0,22,5,0,4,1,0,1,22,1,0,0,13,70,949,426,0,0,10,5,0,4,0,0,28,1,63,1,0,4,221,0,0,0,1,8,3,0,3,0,0,0,9,1025,4,0,0,1274,1128,2696,0,0,0,0,1,1,9,0,0,2,0,26,0,0,0,0,0,48,0,4,2,10,0,4,2,1,0,0,0,6,51,5,2162,2,6,2,62,79,0,2,0,0,1,0,0,0,0,0,0,12,0,0,0,6,5,1,0,0,0,421,0,0,0
"pa2t46",0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,4,14,508,1,0,0,0,1,1,74,0,0,158,0,0,0,0,0,0,0,0,0,0,1,0,0,44,6,19,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,4,87,0,7,8,57,230,162,7,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,35,0,0,1,0,0,0,1,0,3,0,9,0,0,63,0,0,1,0,0,2,0,0,16,6,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,1,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,22,0,0,0,0,0,84,0,0,0,0,1,228,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,66,17,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,18,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"pa2t6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,8,150,5,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110,0,0,0,3,60,30,11,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,96,0,2,0,0,5,0,0,8,3,292,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,2,0,0,0,0,0,431,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1740,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,3,0,0,0,0,0,0,5,0,0,16,0,0,0,1,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"stc11",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34,35,402,1,0,0,0,3,4,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,2,2,77,7,2,71,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,141,0,0,0,3,0,1,0,0,13,0,3,0,2,0,471,0,0,0,0,374,0,0,9,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,33,0,0,0,74,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,47,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,31,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"stc15",0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,76,3,0,0,0,0,37,2,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,13,0,7,135,0,63,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,129,2,0,1,0,0,0,0,0,2,1,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,10,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"stc3",0,0,0,0,0,0,5,0,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,26,745,6,6,0,0,0,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,43,8,6,9,15,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,23,0,0,0,1,0,0,0,0,2,0,0,1,5,0,43,0,0,0,0,21,0,0,2,0,0,4,0,0,31,2,510,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,70,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,189,0,0,0,0,0,16,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"stc6",0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,19,0,0,0,0,1,48,1,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,410,7,64,0,0,0,4,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,809,0,0,0,38,0,1,0,0,3,0,0,0,6,0,73,0,0,0,0,12,0,0,3,0,0,6,0,0,1,0,30,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0,0,17,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,54,0,0,0,2,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
